id,Title,Category,Active,subtitle,articles,description,Created on
9543,Newark,city_area,True,Timeline,"Newark Puerto Rican riots,Newark brewery strike",,19/07/2022 18:29
9544,Guildford 4,topic,True,Timeline,Hull Prison Riot,,19/07/2022 18:29
9545,Rob Evans,person,True,Timeline,British chemical weapons tests on Indians revealed,,19/07/2022 18:29
9546,Porton Down,city_area,True,Timeline,British chemical weapons tests on Indians revealed,,19/07/2022 18:30
9547,Rawalpindi,city_area,True,Timeline,"British chemical weapons tests on Indians revealed,Police kill 3 in Rawalpindi",,19/07/2022 18:30
9548,The Guardian,topic,True,Timeline,"British chemical weapons tests on Indians revealed,BAE Pinochet bribes uncovered,CLR James dies,Ford Dagenham Womens' Strike",,19/07/2022 18:30
9549,soldiers,topic,True,Timeline,"British chemical weapons tests on Indians revealed,Colin Ward born,Battle of Naseby,Liverpool strikers shot,Striking dockers massacred,Bulgarian WWI soldiers mutiny,Herbert Burden executed,Vietnam war vets return medals,Camp Logan mutiny,Newfoundland Irish mutiny,Unofficial Xmas truce during WWI,April revolution topples government,Soldier Strike in Pretoria,Jaroslav Hašek born,Bulgarian soldiers mutiny,British West Indies Regiment mutiny,Bank of England attacked,German revolution,""British Troops' Mutinity in Etaples, France"",Armistice Day,The revolt at Radomir,Chicago racist riots",,19/07/2022 18:30
9550,Chinameca,city_area,True,Timeline,Zapata assassinated,,19/07/2022 18:30
9551,peasants,topic,True,Timeline,"Zapata assassinated,Tommaso Pesci murdered by fascists,Glendale Land Revolt,Union of Rural Workers formed,The Don Mutiny of Cossacks,Battle of Cuautla begins,Nguyễn An Ninh dies in prison,Revolting peasants take Tower of London,John Ball executed,Murder of Wat Tyler,German Peasant War ends in defeat,The Memmingem Uprising,First famine refugees depart Dublin,Battle of the Braes,Rural Youth Association founded,Spanish revolution begins,Caltavuturo massacre,Rural Jamaicans demand minimum wage,Weinsberg massacre,Nestor Makhno dies,Pakistan's dictator resigns,British military invades the Isle of Skye,Corleone Congress,Peasants' revolt begins,West Siberian Rebellion,Battle of Leipheim,Anti-Renter movement meetings,Bavarian writers take sides in revolution,Enclosure commissioners introduced,Emiliano Zapata born,Kett's rebellion,Anarchists liberate Tijuana,Donghak Peasant Revolution",,19/07/2022 18:30
9552,Robert Byrne,person,True,Timeline,"Robert Byrne’s funeral sparks the Limerick Soviet,Robert Byrne killed",,19/07/2022 18:30
9553,Limerick Trades and Labour Council,organisation,True,Timeline,"Robert Byrne’s funeral sparks the Limerick Soviet,Limerick youth clashes",,19/07/2022 18:30
9554,Limerick,city_area,True,Timeline,"Robert Byrne’s funeral sparks the Limerick Soviet,Limerick general strike and soviet,Limerick youth clashes,Robert Byrne killed",,19/07/2022 18:30
9555,Limerick Soviet,topic,True,Timeline,"Robert Byrne’s funeral sparks the Limerick Soviet,Limerick general strike and soviet,“We make butter not profits”,Limerick youth clashes,The Bruree Soviet,Robert Byrne killed",,19/07/2022 18:30
9556,Daily Herald,topic,True,Timeline,"Daily Herald publishes racism,Daily Herald denounces Brighton Vigilantes",,19/07/2022 18:30
9557,Obyedinyonnoye gosudarstvennoye politicheskoye upravleniye,organisation,True,Timeline,Russian textile workers strike,,19/07/2022 18:30
9558,Teykovo,city_area,True,Timeline,Russian textile workers strike,,19/07/2022 18:30
9559,Spies for Peace,organisation,True,Timeline,"Spies for Peace publish pamphlet,Spies for Peace Break Into RSG 6",,19/07/2022 18:31
9560,Committee of 100,organisation,True,Timeline,"Spies for Peace publish pamphlet,Birth of Alex Comfort,Committee of 100 sit-down",,19/07/2022 18:31
9561,Nglundo,city_area,True,Timeline,Marsinah born,,19/07/2022 18:31
9562,GAMSU,organisation,True,Timeline,Gambia student massacre,,19/07/2022 18:31
9563,Brikama City,city_area,True,Timeline,Gambia student massacre,,19/07/2022 18:31
9564,Gambia,country,True,Timeline,Gambia student massacre,,19/07/2022 18:31
9565,Zofia Kossak-Szczucka,person,True,Timeline,"Zofia Kossak-Szczucka born,Zofia Kossak-Szczucka dies",,19/07/2022 18:31
9566,Tymczasowy Komitet Pomocy Żydom,organisation,True,Timeline,Zofia Kossak-Szczucka born,,19/07/2022 18:31
9567,Rada Pomocy Żydom przy Delegaturze Rządu RP na Kraj,organisation,True,Timeline,"Zofia Kossak-Szczucka born,Zofia Kossak-Szczucka dies",,19/07/2022 18:31
9568,Kośmin,city_area,True,Timeline,Zofia Kossak-Szczucka born,,19/07/2022 18:31
9569,Geheime Staatspolizei,organisation,True,Timeline,"Piazzale Loreto massacre,Sophie & Hans Scholl Arrested,Baum Group anti-Nazi arson,Gestapo arrest André Respaut,Disabled children murdered,Norwegian actors' anti-Nazi strike,White Rose executions,Hans Schmitz died,Three Schlurfs arrested,Marseille general strike,Mussolini's body hung in Milan,Maria Skobtsova dies",,19/07/2022 18:32
9570,Gerard Ali Khanifar,person,True,Timeline,"Gerard Ali Khanifar born,Gerard Ali Khanifar dies",,19/07/2022 18:32
9571,Organisation révolutionnaire anarchiste,organisation,True,Timeline,"Gerard Ali Khanifar born,Gerard Ali Khanifar dies",,19/07/2022 18:32
9572,Fédération anarchiste,organisation,True,Timeline,"Gerard Ali Khanifar born,Gerard Ali Khanifar dies,Renée Lamberet born",,19/07/2022 18:32
9573,North Africa,city_area,True,Timeline,Gerard Ali Khanifar born,,19/07/2022 18:32
9574,Michelin,topic,True,Timeline,"Gerard Ali Khanifar born,Gerard Ali Khanifar dies",,19/07/2022 18:32
9577,Union Française Nord-Africaine,organisation,True,Timeline,French terror attack in the Casbah,,19/07/2022 18:32
9578,Casbah,city_area,True,Timeline,French terror attack in the Casbah,,19/07/2022 18:32
9579,Algerian independence,topic,True,Timeline,"French terror attack in the Casbah,Frantz Fanon born,French colonialism teaching law,The Charonne Massacre",,19/07/2022 18:32
9580,British Airways,topic,True,Timeline,Gate Gourmet Dispute,,19/07/2022 18:32
9581,Gate Gourmet,topic,True,Timeline,Gate Gourmet Dispute,,19/07/2022 18:32
9582,Henry Gerber,person,True,Timeline,Society for Human Rights founded,,19/07/2022 18:32
9583,Society for Human Rights,organisation,True,Timeline,Society for Human Rights founded,,19/07/2022 18:32
9584,John Steinbeck,person,True,Timeline,"John Steinbeck wins Nobel Prize,Birth of John Steinbeck",,19/07/2022 18:32
9585,Mark Ashton,person,True,Timeline,"Pits & Perverts,Mark Ashton dies,First LGSM meeting",,19/07/2022 18:33
9586,Lesbians and Gays Support the Miners,organisation,True,Timeline,"Pits & Perverts,Mark Ashton dies,First LGSM meeting,Leicester LGSM fundraiser",,19/07/2022 18:33
9587,Ghana,country,True,Timeline,"Accra sex workers fight inflation,W.E.B. Dubois dies,Ghana ex-servicemen protest,Operation Legacy,Zong massacre",,19/07/2022 18:33
9589,Augusto Pinochet,person,True,Timeline,"Augusto Pinochet dies,General Pinochet coup,Mass protests against Pinochet,BAE Pinochet bribes uncovered,Victor Jara murdered,2 day general strike in protest against Pinochet regime,Rolls-Royce Chilean engine boycott,Pinochet freed,Caravan of Death",,19/07/2022 18:33
9590,Ejército de Chile,organisation,True,Timeline,"Augusto Pinochet dies,General Pinochet coup,Santa Maria massacre,Caravan of Death",,19/07/2022 18:33
9591,Santiago,city_area,True,Timeline,"Augusto Pinochet dies,General Pinochet coup,Roberto Silva Renard attentat,Rucio Capucho injured,Victor Jara murdered,Murder of Frank Teruggi,Chilean government raids IWW,Chile general strike,Nicolás Gutarra Chile speech,Negro Matapacos dies,Chile's first LGBT+ protest,Santiago union office massacre,Bulnes Square massacre,Vergara Toledo brothers killed,José Domingo Gómez Rojas died,Pinochet freed,Chile school students clash with police,Chile social outburst,Julio Rebosio suicide",,19/07/2022 18:33
9592,1973 Chilean coup,topic,True,Timeline,"Augusto Pinochet dies,Victor Jara murdered,Flora Sanhueza Rebolledo dies from torture,Murder of Frank Teruggi,Orlando Letelier and Ronni Moffitt assassinated,Caravan of Death",,19/07/2022 18:33
9593,Carfax,city_area,True,Timeline,St Scholastica Day Riot,,19/07/2022 18:33
9594,Oxford,city_area,True,Timeline,"St Scholastica Day Riot,Battle of Carfax",,19/07/2022 18:33
9595,University of Oxford,topic,True,Timeline,"St Scholastica Day Riot,Battle of Carfax",,19/07/2022 18:33
9596,Jacques Roux,person,True,Timeline,"Suicide of Jacques Roux,Jacques Roux born",,19/07/2022 18:33
9597,Enragés,organisation,True,Timeline,Suicide of Jacques Roux,,19/07/2022 18:33
9598,Club des Jacobins,organisation,True,Timeline,Suicide of Jacques Roux,,19/07/2022 18:33
